pathway,Sample_134,Sample_135,Sample_136,Sample_137,Sample_138,Sample_139,Sample_140,Sample_141,Sample_142,Sample_143,Sample_144,Sample_147,Sample_148,Sample_149,Sample_150,Sample_151,Sample_152,Sample_153,Sample_154,Sample_155,Sample_158,Sample_159,Sample_160,Sample_161,Sample_162,Sample_163,Sample_164,Sample_165,Sample_166,Sample_167,Sample_168,Sample_169,Sample_170,Sample_171,Sample_172,Sample_173,Sample_174,Sample_175,Sample_176,Sample_177,Sample_178,Sample_179,Sample_180,Sample_181,Sample_182,Sample_183,Sample_184,Sample_185,Sample_186
PWY-7783,126.30159185242123,167.42958945946478,159.08474732750244,234.92383493072458,167.9257828,199.8362859,185.01268032456179,180.34645463939958,106.78037971933787,66.66848054997459,147.97581559390352,112.0214828362834,232.7657172183731,150.20667875314348,160.1834618,131.6550054390524,93.35096465746794,115.36075196979459,89.08395617589674,133.9077465896577,164.15126086956522,136.2662822696894,136.22486764390854,97.07223061742319,232.68288521457967,142.1333361955753,132.0510867612718,79.31289245489883,141.57124842370746,46.934340284850286,88.27354461676781,102.18826162519605,95.25890577249575,125.08032812258165,105.45247006711928,108.06773113685416,78.36165001329142,58.780388783760536,86.25284165854218,76.09847634322374,96.90038998180086,70.31438792531705,96.03675344563551,53.00310822266177,164.86582999094318,167.27524252120472,94.85382802536941,63.918753908925765,73.93278837420526
PWY-7784,1007.4111496466838,620.5489687244315,485.94807656731945,468.4855724,406.31360954376896,832.2891450059261,634.7726642,587.8348538457903,589.1502847081355,582.2653698304053,626.4021018501849,510.4519987772365,518.8232670272855,499.21878145993855,340.83801763396303,601.2414005636625,409.5530674159495,252.85232995662923,329.6773928891288,530.1161748451706,449.4439410371195,566.7767417,722.9141033480798,617.1609958575158,674.5277762966343,851.3838243665455,749.4041570202695,540.8096781322236,655.8487346746673,724.7263537863131,372.83551599227616,470.1107181967082,538.5156038905747,592.4943222729631,471.49725325192236,479.3131686,575.4184301041685,538.6998334625645,711.7673399317516,317.0255493762113,462.3787575972878,631.6805550878121,452.49015991486436,706.4113937524218,484.36887758623607,597.7072176829272,595.4112463610568,424.85969206592443,916.7584701
PWY-7790,27192.18620853637,29998.699330527783,28758.571089919915,24847.55277552897,28538.408235826857,29078.996429916315,24500.603734820437,23056.523964228818,29254.971173648817,29280.81239432321,29019.814062553214,29721.237138412576,28632.87589637643,24531.69906916576,27283.629877511656,26767.905541683944,25041.951522302217,18830.22135203699,26225.094517842146,28791.724612037593,24011.87887205641,31577.453583990642,26952.146204414206,25303.290883764694,33775.55856743252,36811.644864806396,31254.28281981732,23546.355133315745,25146.78988431794,32625.868180306687,23201.905888402307,21916.011630038713,30946.180341471994,33304.94576194238,29935.624308395716,25041.622656362655,24660.592409124896,25959.368129879906,25334.678970859903,22452.673417669947,25887.668294835516,27163.207156687415,25681.234206564823,24050.40974670218,23460.446813303704,27892.754663410255,27615.146264875097,23763.29357311026,34194.15830953058
PWY-7791,27192.18620853637,29998.699330527783,28758.571089919915,24847.55277552897,28538.408235826857,29078.996429916315,24500.603734820437,23056.523964228818,29254.971173648817,29280.81239432321,29019.814062553214,29628.941304822547,28597.647574199786,24531.69906916576,27283.629877511656,26767.905541683944,24940.80269493203,18830.22135203699,26225.094517842146,28791.724612037593,24011.87887205641,31577.453583990642,26952.146204414206,25303.290883764694,33775.55856743252,36658.04143671876,31254.28281981732,23546.355133315745,25146.78988431794,32625.868180306687,23201.905888402307,21916.011630038713,30946.180341471994,33304.94576194238,29935.624308395716,25041.622656362655,24660.592409124896,25959.368129879906,25334.678970859903,22452.673417669947,25887.668294835516,27163.207156687415,25681.234206564823,24050.40974670218,23460.446813303704,27892.754663410255,27615.146264875097,24396.570968435426,34194.15830953058
PWY-7805,22.24268418725333,22.122929486689035,21.647913436425988,25.865826357166533,0,0,26.813724416766917,20.043628975033837,2.2585907668528833,0,3.2714802202746562,0,15.400237740500367,0,0,25.657105912630524,17.865515333973743,0,0,21.341438779677713,0,33.026607466112246,15.084820857321422,11.319299920900209,2.813751931942311,49.008055699149025,38.115746735812166,0,2.964540629938312,25.501760274549902,0,0,0,15.04997000577411,0,9.817377345326339,0,15.213133423320272,22.435257308718075,0,26.05445340206919,0,0,0,3.3989421714544057,0,29.85761317484791,0,39.42773042180103
PWY-7807,184.38814666247842,171.64254949745091,133.98940814047845,206.06949556888847,150.40411596096158,216.47762336714587,202.37424464084464,177.38439860580382,145.9181425544572,61.51677980038577,135.65064270452433,110.17617493656309,248.90642027533687,186.9948774175466,121.81555963077696,186.11621184771303,101.48385279909657,92.75868831468608,95.65150037068331,116.84857034366216,165.94629797644586,161.03851942096574,160.0392716706894,121.06261207350586,184.74287261632813,167.5850894996488,172.94296013281928,80.36368075385047,152.20408224811445,76.12632485885507,79.9502287,130.99187698481873,122.00690401307409,153.74815500844207,103.5778468307559,32.70960924211787,76.51893462356907,70.04616310040741,208.99159064045537,92.78295048,119.72821381028332,56.78226369932938,93.24710992627695,29.696504586317563,172.7516112123392,180.37408285328013,106.12644328358994,66.22900925225355,98.87584491300912
PWY-7820,219.45242220670687,464.5800460592708,477.66957215128133,303.7510116222521,403.41478902351565,376.15206345844757,347.26029662477447,354.00907868446035,432.3197259148412,450.9665030888848,445.21931145393245,584.4044108618118,478.61176336210906,524.0001992346422,609.6208540210444,436.0519227466296,203.36005578719673,387.9418170076895,475.4305503776336,521.2808646325786,718.1125346504213,311.66473681993466,357.1928370305967,425.4829302419574,779.3449643212839,383.48876799176713,737.1105812034929,214.71076842575852,300.31020105973715,950.2106900996805,432.2365972613094,537.5132076283212,532.6841620186053,158.27671817393755,395.33093614382483,155.28280093664964,524.8348162776862,129.08799652078315,380.6699770542415,354.6438570392725,236.99555052742323,258.01239757694117,188.5870099853473,38.18679667451709,196.28814530126985,304.10369487108994,292.6877404851453,337.1924659876295,185.93337877963248
PWY-7851,21626.396162166468,25392.894464020552,23674.747135191697,20900.97858594904,24781.046585695396,24882.262835810325,20690.395135479943,20152.237200487107,23692.155439452505,24699.50422277393,23862.699939940972,24792.066925171093,23634.975241548847,20703.600210981374,25065.252456111455,22384.34353195338,21470.182131608246,16489.175635226762,22964.704537149548,24641.050662012985,20669.17724219133,26914.47998328132,21796.61635803699,20845.040253084066,28547.59584251482,31311.104975716218,25612.07310179943,19933.402950216692,21347.049099299344,27112.326514955254,19632.606612544667,17754.57196956677,25951.596974924465,28522.29651652958,26243.355585811063,22395.26660132883,21270.75407520051,23055.932737054365,20911.955782216344,19291.52139904153,22205.392660158777,23579.20878358514,22657.73635988713,20009.140987134775,19233.301918807018,23506.906590036335,23366.04416154302,21365.531775352443,28465.600130918698
PWY-7853,0,0,0,41.33795879792995,27.00416007231576,0,0,0,0,0,0,0,0,35.37134211173403,99.50565556234665,0,0,0,0,62.18754870592268,0,25.360558064802447,13.830690370241502,0,0,25.542036361340287,0,0,0,0,9.877614929783864,27.191775841891275,0,0,112.14539222782483,39.04407968658601,0,0,0,25.25353463927578,0,0,0,19.85776117854998,0,0,0,54.227172822399275,0
PWY-7854,0,0,0,0,0,0,3.874823971209514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.668442077230356,3.9325349974700625,3.8524257517063276,0,3.8764478764478767,0,0,0,0,0,0,0,0,0,1.982174688057041,0,0,0,0,0,0,0,0,0,0
PWY-7855,0,0,0,0,0,0,0,0,0,0,1.1053798629887504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.662371237808365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY-7858,0,0,2.9965176891525775,0,0,0,0,17.895584082755807,8.852460332436532,0,0,0,23.742477018324454,0,0,0,0,0,0,11.987671790220299,0,0,17.746726120847548,0,38.82881963525225,14.85289572883114,23.712839461625926,0,11.959122385184578,0,0,0,0,0,2.9988294232026433,0,0,0,0,0,0,0,0,0,0,8.961490857471327,7.991753623279886,0,0
PWY-7873,0,0,0,0,4.429590233186888,0,0,5.885902636916836,0,0,1.3212161496799604,0,0,0,2.6653743639447542,1.1054758077062696,5.314685314685315,0,0,0,5.17,3.561120826709062,0,0.6617647058823529,5.304697986577181,6.183423685240038,7.7974683544303796,0,0.9986522911051214,0,1.2972972972972971,0,0,0,0.6663829787234042,0,0,0.5061050175029171,0,0,1.9333333333333331,0,0,0,0.43639880952380955,0,2.9291338582677167,0,2.4
PWY-7874,0,0,0,0,4.429590233186888,0,0,5.885902636916836,0,0,1.1019516451927518,0,0,0,2.6653743639447542,1.1054758077062696,5.314685314685315,0,0,0,5.17,3.561120826709062,0,0.6617647058823529,5.304697986577181,3.4876903193266715,7.7974683544303796,0,1.3876404494382022,0,1.2972972972972971,0,0,0,0.6663829787234042,0,0,0.5061050175029171,0,0,1.9333333333333331,0,0,0,0.43639880952380955,0,2.9291338582677167,0,2.4
PWY-7883,6796.841618148534,12859.64464645805,11440.850692311245,8681.615655957698,13620.89051771588,9204.09882,7603.853080359942,7231.681375002277,12002.850762731421,7840.210609427976,12685.116581544222,12864.416948821743,8475.771283777463,10170.047519415803,13705.227533810415,9702.495786148203,8655.451098819738,8686.883617346599,9871.976172488827,14732.010744592186,10483.54292555501,13739.303696507139,10390.105166329393,7471.560993328187,13511.393889086241,8476.428119132268,11175.49069,9913.701815201628,7920.046591291857,12766.749439145116,9545.758304364856,8206.075763753548,13313.358704611963,11388.128330784277,12091.57805767065,12311.117964802885,9567.415552248107,6307.740856478163,7455.175204853362,9233.776994906379,7367.757539998163,11207.179829238643,9754.997998274412,9556.557964535607,8946.779596956478,10465.757478837131,11256.627322378781,9061.051820784118,14409.172079268352
PWY-7900,262.5763112098343,560.2781794,539.7993185156951,323.7032904013353,411.1728050859234,447.38675660080656,433.0738643812639,431.0127235611117,429.8134682988427,568.8213574979809,434.2113136169637,596.3049554006188,509.1729827224256,598.3417267909094,526.0239403418489,552.5287787947067,181.68695215006733,284.7862349,465.28780639303807,426.5219934369344,497.74099310611865,334.53445759399494,488.82207020582115,421.71632340158465,682.2284405793681,519.6494263,912.1156609271451,309.6121118496181,388.9195505938703,960.4383971173447,472.1975102187846,378.4569251221908,502.51769612659086,214.4175888618588,432.819273,208.71918534463464,463.699801,155.0364205893906,375.94424808080777,401.6823573484438,304.85601842045173,322.3326292715154,252.13494558664001,73.40311923511037,239.1925640315039,347.02019021465213,326.93525835875903,242.0075883979938,218.88174252924347
PWY-7902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.999547934769939
PWY-7913,9.81646079,0,5.970806442636443,35.877414724833976,0,42.09650894320365,39.62221862665601,49.13805701083654,11.872331494365591,20.637588052811186,52.88321489482645,5.559107263898239,0,0,13.814818404835924,5.968128505025578,0,0,3.984737381096557,0,0.5796939430833951,3.978893987190056,3.982244533221884,0,15.83844936,3.982795953393001,11.92376684612294,8.851041143907548,5.951616994660007,0,0,0,0,0,14.747970880265335,7.819987155288084,8.933148292052493,6.851800317612787,9.892531371016672,0,2.9852399526228317,5.937155984558361,7.859420912008363,0,11.696880230138106,3.980529269374434,0,0,3.967692107513974
PWY-7942,250.46157671218145,366.16614945848943,235.1950892362527,297.66830071699786,268.0896012005713,541.5625034,505.31454823080486,376.55622471529216,286.9298649262045,335.14273257146175,356.3033059831835,313.64472433755753,290.4289905241931,299.9345415435772,252.0313724420687,366.10732171505174,266.46519978108574,230.58848825416746,220.8370909350422,288.15020028894907,284.14161028797446,617.9036315337358,483.6565402746413,217.29737134558408,442.00017844051735,444.4468102005125,301.0857245482812,256.83104321777773,314.0260474,251.20214315563786,189.77344415091278,283.7719490649402,314.71914378028634,364.54215468389447,276.5134215,224.00077795684223,291.3153400235894,213.73594135835498,373.2214319363119,188.73737735443672,289.3240495725089,314.7510664777943,226.71611623525712,332.67955761722914,345.9502640647663,435.0580068219784,148.91863178433366,131.61988859645524,295.47420051808797
PWY-7948,0,0,0,0,0,0,0,0,0.7499035121574682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.496286107290234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWY-7953,25788.01175834747,29062.20083844979,27885.12683316383,23673.406937535172,27696.186214531648,27414.940569455484,23398.25541620286,21716.38966782698,29008.13083561061,27471.830633148093,27807.986732452304,28807.006554469488,27329.739656320024,23920.152075203936,27157.62884669257,25883.88381117894,23788.31514,18494.33224069021,25105.174468973048,27989.14456660576,23164.26459,31447.81440563289,26051.784894192726,24164.11278310702,32757.27904390674,34604.08082793499,30201.988883039656,23160.71239577682,23964.592321650525,31916.835677320807,22968.44723046399,21362.647465168804,30155.895492500316,32439.647465411177,28992.558138275694,24886.63244407388,24321.76879814335,24926.39705,24158.452498518902,21788.711647893455,24557.50779651939,26487.456636925814,24723.844474298043,23667.38923900905,22478.242922621692,26854.29838865654,26751.309461673478,23581.93328367327,33955.97005588897
PWY-7977,25579.81174193621,26994.985758025607,25530.931250481186,23097.28408763094,25486.382517022183,26735.35319374279,23084.494289997132,21519.101878923513,26034.672991251562,27139.90554830203,25576.882796683916,25427.367810127624,26730.53099,22073.170333290578,25014.716236069355,24666.70210859519,23193.201255653872,17497.83207920549,24232.46778,24731.74120265362,21818.77485074446,27907.73857,24498.97307040548,23245.31696217452,31379.68709169997,34804.09832415443,28869.886454915377,21418.96506407983,23537.76114937446,29378.996463109575,20981.544006763455,19475.00662196118,27061.49265968427,30430.056877997566,27533.75949595727,22063.58159220247,23289.228674918326,25045.172017811816,23480.08156399475,19767.249318374295,23888.146530158763,24661.943590667583,23648.598219191863,22438.445396746363,21013.32862257856,25600.22078574895,25011.103538121253,22561.991247178034,31297.339468761187
PWY-7992,1373.7360861836764,2089.256398735513,1983.7955065066392,1502.3184099843115,1743.6894174252286,1963.544186002776,1991.0422735625084,2107.6023902463758,1846.1042937734221,2435.8841064388625,1958.9665746595956,2149.351162708735,2262.095307112368,2116.1360660414907,1748.6152273744287,2072.267104,1510.2191822608602,1504.9737768272093,2133.9067071289687,2085.2377316863663,1904.0591999714777,1878.7456172747288,2579.297644486942,1865.2365446935025,3074.6519021193244,2521.7992345100893,3202.7422666895654,1273.274013,1620.000586259743,3434.5316492909715,1940.8840959439542,2058.9995436487598,2306.903097664583,1481.2446943687398,2236.8443388804967,1247.7365643378428,2236.023107417865,1182.1462125900023,2007.4340649288845,1958.4013795018304,1506.9953701100178,2005.4941250788956,1329.248123965475,1096.8792474527581,1435.9951712403745,1931.066961180109,1502.9257967524168,1511.6871327910042,1615.8821679296761
PWY-8004,29.704995657171093,1191.399061004735,107.6453271738568,173.86921353810533,1247.070711921405,73.97767817504526,307.00806318305564,157.02340028230458,49.37816501410584,192.71010343841644,259.6144871541906,117.37619827513689,112.4909635670638,442.0008078216467,2773.6716360315468,648.5109939843242,779.1901495167189,1894.6184815345505,922.5692283013576,433.3248906450594,965.4318355,39.67099019780842,219.8712177358669,68.86779186985089,1058.7932532796565,169.05208632576307,216.01480371875496,19.891069635254247,353.9883016948934,146.30047001241297,148.62236085646308,63.868202977334754,214.7003112695596,112.21117991126138,698.5908718852887,883.8683873370488,1450.5909681412381,99.46863748252734,54.12904171410034,44.483277522841746,0,637.3720359090975,289.1814623759881,0,34.66125039737535,391.2212279708385,54.38010498587443,2860.213209425146,19.910607238374634
PWY-801,904.5011268836633,624.3734986435551,518.1700757830605,670.6752213605616,693.6718231045971,633.6175772882859,796.5801938483663,737.0840975762956,857.9559699272028,805.0662705,581.6510705448308,465.2475837136117,898.5188507689288,601.3085153,622.2654231799456,729.1577770730406,633.2316128732244,642.2900110612579,452.17562686356274,705.1559989,656.4748725744432,708.0925550877472,780.8271478847242,602.2063911198015,1029.1045713172632,1008.0154596741024,1014.8433981493465,564.6479316518895,673.4521295802056,807.9243372333431,551.2046847080215,502.4775113164201,861.4919634178486,820.5755180602723,776.6898613,653.6260209199025,670.2293777190501,865.3230985930021,746.9737662215606,500.96422705809897,621.4434212601824,583.0756453550517,546.9271683526407,1011.3638513694298,632.2086126126284,810.3527638207032,832.8511251532052,370.56129372738235,1067.5968028157727
PWY-8011,656.6540241853572,696.8739994,505.5791224922525,528.1182856502298,679.4941128704831,652.9637536891601,611.9411255659761,819.2,681.7311592,726.8801558181482,596.6879230914517,609.6398993004397,618.8843059391639,606.0657451335085,831.7737391890375,661.4313915537533,628.3201828558989,831.0590944764313,586.8292284417549,881.4,723.2,664.4382656612739,831.5999999999999,624.0695202857871,964.6000000000001,1005.8,953.31,550.0206568563797,572.4992341497262,872.6,602.4,680.4000000000001,735.6,702.6,738.3274428648552,539.0677507317439,911.0394118434957,540.1873030355107,723.2161785139429,569,584.7,666.1999999999999,486.7795535099361,579.2,565.8,678.2932835938859,648.8000000000001,777.8817760502318,650.6996661
PWY-8020,43.864353312302846,47.899586245262675,43.05139389341931,24.204628501827038,77.07588824,36.26168224299065,49.16905444126075,78.21109775807054,36.78130217028381,69.47299952571312,23.91119395904608,54.52138594995737,45.06344028246853,29.60163432073545,17.314178638351027,76.08723466123872,54.79192667706709,23.308330043426768,44.87980253273235,7.534571492503915,27.17880794701987,81.45718355,90.66967522754355,58.50393754474482,64,108.94728890932377,59.79809998605833,61.46341463414635,38.869670694999776,42.441735738664065,24.082701585113714,52.98914215862515,35.28231664842273,128.93683105981114,74.62689705012811,37.372033389710296,23.73675404350251,40.74950964920729,72.79539480251555,79.83471074380165,84.89148315202972,104.03333500103636,40.88379588182632,46.23853211009175,45.57101679753504,82.84196629,48.61902999,37.908949818934296,46.14353064
PWY-8055,0,888.2287544927761,109.20089606142987,51.831290859268634,799.3592565121008,61.457946217515826,246.60891790377264,152.8885824566189,0,219.4374580849841,128.0311958771803,303.4424445962453,42.28089772473603,327.4351305164467,2239.575370571194,457.42934276753243,661.5738441762056,1674.9300947980175,646.4777490310217,7.396142146741219,0,17.047319085330017,137.0191909734269,49.418004855958806,464.8366341792086,124.58885036808913,154.1557494756098,40.139110175966835,335.19455830491285,116.80574841320741,0,29.91103299906132,0,185.85140880652037,668.6014637604253,750.7441627659455,1195.6054911986425,222.79269837658876,0,0,30.72806771178236,430.4362260923748,250.3296118410647,0,30.712817107148656,527.3524053,69.43754570332152,2781.2544090307847,4.975196222
PWY-8073,12901.209067796024,19192.515506285705,18012.54349824026,14541.54083309767,19516.036293305344,17106.125507630884,13547.523929903835,13723.185189479276,16917.918382858985,17875.06815066332,18061.719609592463,19511.327924824658,17539.880447017644,15408.266848686857,19530.01264567058,16980.84215,16194.11978,12814.664432051448,17706.437215381677,19027.87675,15197.81120194642,19063.691714275494,15809.640564554826,13875.003848872208,19959.158780560534,21263.844241218976,18409.733900022806,13719.672390678383,14933.44966610916,19978.527190091194,14882.34188840196,13635.795700152967,18764.865893892318,21130.317876164172,19880.193677000254,16297.853191716127,15547.098248379523,14486.63458588427,12823.82787,14198.999036014222,15843.14792534227,17039.45727747684,15138.260416693474,11829.059058601668,13684.41316788356,16585.88663922508,16899.393211934457,17245.555905774316,19781.803038724574
PWY-8085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,3.620689655172414,0,0,0,0,0,0,0,0,0,1.797752808988764,0,1.9803921568627452,0,6.561151079136691,0,0,0,0,0,3.471345029239766
PWY-8131,1731.9074914110445,1007.0163123593508,908.7075505239013,749.5731655664448,799.9582174299768,1166.9336365029783,987.4100648797508,807.6306839884957,771.9289579002123,1114.4272139251905,1219.1554248952007,950.6084092146822,1274.0106315722855,711.6260414535385,624.6584229,966.6425886892371,606.9306539095788,531.4480857380518,676.2219762631743,612.9904833808271,644.8583017,1336.9040387579334,1369.1118926585796,1411.9380475560283,1220.5421913174375,1139.8241064725578,1490.780246952344,1355.023891,1074.5664203790247,1229.3279971188158,625.8003329860815,828.3973643273965,810.1249144203758,1134.7141448799646,1011.7744796256028,771.1389440828888,582.8879766916343,1007.1420792909906,1666.1978784608684,655.1620370747307,847.7986131693104,984.8010673741393,994.9117667175177,1696.3711323093107,1229.632463591809,954.8024304947639,1232.0698150542703,741.5183295845545,1974.600478300773
PWY-8178,32942.627380812984,31998.95660541515,31639.538114844385,27164.380825766686,29992.15676136522,31550.563964939494,27673.251865656744,25349.292680718594,33595.313815084395,31869.72200714105,31403.337095396713,31454.419640185082,31159.90063099668,26954.88165224274,30021.315868884703,29143.900442430946,26678.54861466061,20541.790861041358,27485.215208111324,30296.97058120096,26429.059485439928,35552.65927654643,30406.328226040725,28312.659343791944,37077.16024415129,40910.367226452814,34476.64505046741,26875.871153219206,27562.77397381063,35837.14814778807,25865.576053384797,24184.169381669522,33711.948534837305,34958.40547056776,31586.218542471557,26618.988288687022,27491.73569445989,29326.021784016306,29875.990945822246,24122.088463885986,27969.81014918218,29797.09442554432,28087.47494940222,28968.883101156458,26103.298346184387,30410.98095735169,30038.64201798298,25410.78234354322,38542.485236042034
PWY-8187,6735.447881646646,3780.6462017293693,4885.602005009097,4187.966724,3109.4478736105957,3427.0903826914646,3258.588621242354,2605.317960951617,6347.856626755117,3071.5030731593497,5251.353289660033,5061.8592676531725,4115.4471300936775,4291.889054535904,3682.0391946457944,3959.691837,2468.2670392206574,1863.582721373923,2280.4222506351184,5229.477656485466,4631.815993266012,6155.163605350699,4794.3326479277075,3264.061370998305,4163.673674974715,4100.040436716749,4952.3447546152975,4228.137832537458,3086.2856216834775,5532.924403644532,4988.461716431574,3733.8793084325102,5296.2102662269845,3645.758683643691,2054.8929771186704,2291.7521732268397,2055.8642449052068,2683.000028746636,4806.523225126062,3334.2663435424333,3607.765292372911,3931.1327975213326,3550.836104384696,4353.336418,3810.303024184244,3398.732024140763,4384.031280680981,1984.8733660259134,6168.980707070879
PWY-8190,1522.0965104421962,968.9054350051306,768.2092801005969,809.0654452886864,613.0563304836212,1027.5439180936976,802.7178944050302,653.2025693367434,1158.2059058962493,678.1617836061789,1054.2109087334213,837.3816461,913.4182994253925,786.5958199,465.2203100124084,941.2111146647469,676.9895508175632,541.6927498311862,805.0580605469978,649.3618181775428,863.7169324924453,1202.646742410398,648.2774523940191,955.1554779990989,1545.5466180076196,1362.0574129991228,1140.8832803668208,859.7754577431297,646.1854029602727,1034.5407417746153,653.4057861463479,709.8360937759492,1026.696682765044,1075.8035517006292,1144.2622932804636,844.5313702907863,800.1130757298891,1314.6204502908831,1174.3780610154479,640.3174394216778,819.3910874740342,846.8564638893728,879.2623267598306,1302.715372427612,971.4926197625012,1104.7200634736014,1101.1965266172738,774.9192044247084,1535.946313433996
PWY-821,2080.2030762460136,3015.9339591987373,2129.3339066278954,2329.2399792264864,3413.3619979560763,1925.6485163620207,1747.0947145199711,2412.0210359262182,2146.8435498870103,2060.6063512361757,3000.1976011189486,2010.1620415173477,2154.0107890947465,2677.256008185788,3858.632584447753,2324.2119932481096,1879.0678703867407,2333.5729038250506,2565.705263338772,4005.7521088898484,2627.292379873009,2456.4358617716875,1955.3909540437733,1717.099211504077,3696.937118723061,2498.366232863362,2044.8996854851205,1812.7507159314146,2082.7104922726853,2822.129845935317,1570.1989820255221,1646.1593659249452,1834.1353516585418,2169.2509410572693,3228.888472657962,3368.592762722484,2511.318556061191,1965.3586067195129,1784.0171402131284,1859.8329787644698,1759.5336594380863,2595.288639,1797.0965540504474,2533.0916501656343,1816.6203574564147,1241.0660106444307,2406.5787179944036,1696.380163982395,2277.9212345327733
PWY-822,169.25,406.25,388.25,235.74999999999997,338.5,358,320.25,359.5,595.25,480,347.5,441.75,355,413.24999999999994,373,367.5,216.25,266,344.75,340.75,373,311.5,351,354.75,539.25,344.25,595,252.25,245.99999999999997,860,329.5,528.25,394.5,346.5,360,518.5,380.5,239.24999999999997,370,299,250.50000000000003,242.75,189,478.49999999999994,236.24999999999997,269.75,248.74999999999997,258.5,238.25
PWY-841,15033.301888681746,16389.70170073758,14262.57628684472,12219.120078741047,16754.329856932698,13858.001781067984,12513.571228679577,12685.398264816624,14366.39576781868,16079.530527616662,15188.805161385637,14822.772195184896,13986.76383880952,14027.66826802555,17573.116826907724,14412.933644018774,11920.69625,11390.091585404762,14041.841604519586,16747.10546030482,13966.572010868218,15886.518913485219,13496.619949029568,13425.152622181351,18643.11125521076,18154.472515048372,16647.188029110323,11829.495108148105,13179.215211142262,18238.93174747931,11724.047757110946,11826.465135830753,14315.399138614273,16813.920950858796,16332.973679396671,13735.77040318106,14409.09533969871,12940.826106897164,12670.174488096238,11833.242220937424,12839.850820732036,14388.652273594631,12518.479353304541,12044.007248135276,11390.827385865348,12986.867594554493,12891.234764995443,13519.95614346078,16561.735148098498
PWY-922,148.71344253298457,203.24946823135764,187.41709062111374,208.65827372257883,324.20242373126297,36.25097381278094,105.98263280141536,474.8220833009111,131.47271265806117,437.70540298437726,149.4353265186225,142.48451016623983,142.90757974869896,244.92731319406997,440.80373312546055,112.02589855457416,250.2440818179564,219.82789507681161,214.60787259365193,298.2823694990211,467.3447979090602,922.5057065,268.08261088743615,123.72208329627733,282.8061346739642,378.00264169504015,425.902937,185.25415504199046,205.5033466727655,351.45055002357725,304.8596738819129,23.47398933026736,209.55059171246467,89.34486226701506,372.3490274,292.96140661291565,371.2610815507522,298.48593095779535,93.22300526629658,194.6658917633472,168.07577560348557,184.88758994833054,71.92304810233806,148.4651970091615,63.723841455853815,307.2481324273391,277.9433299723658,240.65323913771337,88.0088164
PWY-I9,5472.986002999489,6813.692059419143,4763.096981181942,5128.164851452899,6853.758206828218,5282.6999185364775,5473.908105543137,5554.660228659739,5096.308272622421,5347.068218,5902.637871746837,4730.1739677318565,5047.781777517046,5289.382977393857,8889.201601817484,5215.588133487223,5238.139521659955,5804.918758971684,5330.435211789766,7800.962788653518,4766.2193,4978.506732032512,5555.116757112744,4383.805437838187,8113.819826773445,7322.546712591765,6607.351991269069,4626.422885953449,5276.231138930701,6406.495216322208,3812.303488468262,3910.6345999413925,4838.363156113101,5123.937343707176,6439.028486553454,6161.706141433034,6803.718754852985,5306.695660052107,4739.730150977601,4332.706838831254,4618.933570920591,5864.3027038566925,4671.222857590043,5890.749143272215,4032.3414199993535,5129.083263416173,5201.244566,6228.161081708833,6863.110411155639
PWY0-1061,17867.486606046743,22721.692264904683,21485.597707019013,18320.056421058565,22269.23689880955,21747.10831052579,18236.763050951115,16579.946365334778,21566.687611295754,21368.270185212892,22077.074741081495,22749.775538229547,21563.558571469686,18521.944274419555,21796.16990956614,20198.519735503487,19154.146488912713,14842.923523996069,20148.641487002522,22364.62748859569,17748.698049047085,22973.30176872883,19802.72352996455,17275.80068708908,24444.02389454281,26321.001224778967,22739.93670280464,17460.65908,18614.71434972205,23723.553349582275,17560.47495267729,16080.377394374336,22681.31202914003,24495.815484280327,22696.47129099504,19189.146770532698,18358.736008309064,18153.080207982348,16866.98552,16327.719471162318,18744.37184068383,20150.75223785115,18301.660193532105,16523.79991476465,16998.101590338432,20460.502185524605,20574.428074060084,19006.988524474466,24880.16577142533
